Lat,Lon,Time Range,geartype,Vessel IDs,Apparent Fishing Hours
71.300000,44.600000,2022-02,trawlers,5,27.22
71.400000,44.700000,2022-02,trawlers,2,7.92
71.300000,44.700000,2022-02,trawlers,3,2.65
71.300000,44.800000,2022-02,trawlers,3,3.87
71.200000,44.300000,2022-02,trawlers,4,10.85
71.200000,43.800000,2022-02,trawlers,1,2.72
71.100000,43.600000,2022-02,trawlers,1,0.93
71.100000,44.000000,2022-02,trawlers,1,1.09
71.100000,44.100000,2022-02,trawlers,1,0.64
71.200000,44.600000,2022-02,trawlers,4,27.71
71.200000,44.400000,2022-02,trawlers,3,9.24
71.200000,44.700000,2022-02,trawlers,5,27.46
71.200000,44.800000,2022-02,trawlers,6,23.58
71.200000,45.000000,2022-02,trawlers,3,8.80
71.200000,44.500000,2022-02,trawlers,3,4.91
71.100000,44.600000,2022-02,trawlers,2,3.78
71.100000,45.000000,2022-02,trawlers,4,21.62
70.800000,42.300000,2022-02,set_longlines,1,0.92
70.800000,42.400000,2022-02,set_longlines,1,1.07
71.000000,44.800000,2022-02,trawlers,1,10.19
70.300000,32.300000,2022-02,fishing,1,2.06
70.300000,32.200000,2022-02,trawlers,2,3.45
70.300000,32.100000,2022-02,trawlers,3,3.07
70.300000,32.300000,2022-02,trawlers,5,6.77
70.200000,31.800000,2022-02,trawlers,3,3.93
70.100000,31.700000,2022-02,trawlers,1,2.03
70.200000,32.000000,2022-02,trawlers,5,14.13
70.200000,32.200000,2022-02,trawlers,6,15.96
70.200000,32.100000,2022-02,trawlers,6,8.88
70.200000,32.000000,2022-02,set_longlines,1,3.98
70.500000,32.400000,2022-02,fishing,1,4.55
70.500000,32.700000,2022-02,trawlers,4,9.91
70.500000,32.600000,2022-02,trawlers,6,16.87
70.400000,32.500000,2022-02,trawlers,13,19.99
70.500000,32.500000,2022-02,trawlers,11,24.30
70.400000,32.700000,2022-02,trawlers,17,42.06
70.400000,32.400000,2022-02,trawlers,6,12.32
70.400000,32.900000,2022-02,trawlers,15,36.24
70.500000,33.300000,2022-02,trawlers,1,1.04
70.600000,33.300000,2022-02,trawlers,1,0.91
70.400000,33.300000,2022-02,trawlers,1,2.05
70.400000,32.400000,2022-02,fishing,1,1.02
70.300000,32.400000,2022-02,trawlers,9,24.28
70.300000,32.600000,2022-02,trawlers,5,8.89
70.300000,32.700000,2022-02,trawlers,9,14.40
70.400000,32.800000,2022-02,trawlers,18,38.26
70.300000,32.800000,2022-02,fishing,1,5.00
70.300000,32.800000,2022-02,trawlers,18,37.65
70.300000,32.900000,2022-02,trawlers,26,80.36
70.400000,33.000000,2022-02,trawlers,12,19.74
70.300000,33.000000,2022-02,trawlers,25,125.98
70.300000,32.800000,2022-02,set_longlines,1,0.30
70.200000,32.400000,2022-02,trawlers,5,15.06
70.200000,32.600000,2022-02,trawlers,10,73.04
70.200000,32.700000,2022-02,trawlers,11,55.69
70.200000,32.800000,2022-02,trawlers,9,17.75
70.300000,33.100000,2022-02,trawlers,31,150.46
70.300000,33.100000,2022-02,fishing,2,4.44
70.300000,33.200000,2022-02,trawlers,26,82.84
70.300000,33.300000,2022-02,trawlers,19,83.70
70.300000,33.400000,2022-02,trawlers,14,54.61
70.300000,33.600000,2022-02,trawlers,4,5.94
70.300000,33.500000,2022-02,trawlers,8,17.13
70.200000,33.100000,2022-02,trawlers,21,63.26
70.200000,33.200000,2022-02,trawlers,25,144.39
70.200000,33.300000,2022-02,trawlers,31,216.36
70.200000,33.400000,2022-02,trawlers,31,197.34
70.100000,33.200000,2022-02,trawlers,10,17.89
70.100000,33.400000,2022-02,trawlers,22,94.57
70.200000,33.500000,2022-02,trawlers,28,142.58
70.200000,33.600000,2022-02,trawlers,24,119.71
70.200000,33.700000,2022-02,trawlers,19,83.10
70.100000,33.700000,2022-02,fishing,2,6.05
70.100000,33.600000,2022-02,trawlers,26,181.81
70.100000,31.600000,2022-02,trawlers,1,2.03
70.100000,33.000000,2022-02,trawlers,7,9.53
70.100000,33.300000,2022-02,trawlers,10,15.84
70.000000,33.300000,2022-02,trawlers,5,7.54
70.100000,33.400000,2022-02,fishing,2,2.82
70.100000,33.500000,2022-02,trawlers,27,185.10
70.100000,33.600000,2022-02,fishing,2,3.38
70.100000,33.700000,2022-02,trawlers,26,153.42
70.000000,33.500000,2022-02,trawlers,10,15.48
69.900000,33.500000,2022-02,trawlers,7,5.21
69.900000,33.600000,2022-02,trawlers,8,15.25
69.800000,33.500000,2022-02,trawlers,4,9.29
69.800000,33.700000,2022-02,trawlers,6,13.29
69.700000,33.700000,2022-02,trawlers,1,1.13
69.500000,33.500000,2022-02,trawlers,3,4.29
69.500000,33.600000,2022-02,trawlers,2,4.51
69.300000,33.700000,2022-02,trawlers,1,0.72
70.300000,34.000000,2022-02,trawlers,1,3.15
70.200000,33.900000,2022-02,trawlers,9,12.44
70.200000,33.800000,2022-02,trawlers,13,31.01
70.100000,33.800000,2022-02,trawlers,27,110.69
70.100000,33.900000,2022-02,trawlers,20,66.15
70.100000,34.000000,2022-02,trawlers,10,18.51
70.300000,34.800000,2022-02,trawlers,1,1.09
70.300000,35.000000,2022-02,set_longlines,1,3.06
70.300000,35.100000,2022-02,set_longlines,1,0.56
70.400000,35.300000,2022-02,set_longlines,1,1.09
70.400000,35.500000,2022-02,set_longlines,1,0.86
70.300000,35.400000,2022-02,set_longlines,1,1.08
70.200000,35.500000,2022-02,set_longlines,1,1.66
70.300000,36.000000,2022-02,set_longlines,1,0.88
70.300000,36.100000,2022-02,set_longlines,1,1.79
70.100000,36.000000,2022-02,set_longlines,1,1.00
70.100000,33.900000,2022-02,fishing,1,2.91
70.100000,34.100000,2022-02,trawlers,6,15.91
70.000000,33.900000,2022-02,fishing,1,0.47
70.000000,33.900000,2022-02,trawlers,14,37.17
70.000000,34.000000,2022-02,trawlers,8,28.64
70.100000,34.300000,2022-02,trawlers,3,4.90
70.000000,34.200000,2022-02,fishing,1,2.86
70.000000,34.100000,2022-02,fishing,1,0.14
69.900000,33.900000,2022-02,trawlers,10,16.35
69.900000,34.300000,2022-02,trawlers,4,5.64
69.800000,33.800000,2022-02,trawlers,4,14.11
69.800000,33.800000,2022-02,fishing,1,1.18
69.800000,33.900000,2022-02,trawlers,6,12.68
69.900000,34.200000,2022-02,trawlers,6,11.07
69.900000,34.100000,2022-02,trawlers,5,5.72
69.800000,34.300000,2022-02,trawlers,5,7.80
69.700000,34.000000,2022-02,fishing,1,1.06
69.800000,34.400000,2022-02,trawlers,3,3.01
69.700000,34.400000,2022-02,trawlers,3,2.94
69.700000,34.200000,2022-02,trawlers,5,6.60
69.900000,34.700000,2022-02,fishing,1,1.02
69.800000,34.900000,2022-02,trawlers,2,1.90
69.700000,34.500000,2022-02,trawlers,2,1.37
69.700000,35.000000,2022-02,trawlers,2,3.22
69.700000,35.200000,2022-02,trawlers,2,2.88
69.800000,36.500000,2022-02,set_longlines,1,2.12
69.700000,36.500000,2022-02,set_longlines,1,4.60
70.300000,38.000000,2022-02,set_longlines,1,3.94
70.300000,38.500000,2022-02,set_longlines,1,2.08
70.200000,38.100000,2022-02,set_longlines,1,0.94
70.200000,38.200000,2022-02,set_longlines,1,1.03
70.200000,38.400000,2022-02,set_longlines,1,0.57
70.300000,38.700000,2022-02,set_longlines,1,1.12
70.300000,39.400000,2022-02,set_longlines,1,2.34
70.200000,39.100000,2022-02,fishing,1,4.13
70.200000,39.400000,2022-02,set_longlines,1,8.75
69.900000,36.600000,2022-02,set_longlines,1,0.95
70.100000,37.600000,2022-02,fishing,1,0.75
70.100000,38.100000,2022-02,fishing,1,3.89
70.000000,38.200000,2022-02,fishing,1,1.02
70.000000,38.300000,2022-02,fishing,1,0.34
70.100000,38.400000,2022-02,fishing,1,5.91
70.000000,38.500000,2022-02,fishing,1,0.03
70.100000,39.200000,2022-02,trawlers,1,2.86
70.100000,39.400000,2022-02,fishing,2,7.28
70.000000,38.900000,2022-02,fishing,1,0.42
69.900000,38.800000,2022-02,trawlers,1,0.33
69.900000,38.900000,2022-02,fishing,1,1.11
69.900000,39.200000,2022-02,trawlers,1,1.99
69.800000,39.000000,2022-02,fishing,1,0.75
69.700000,38.800000,2022-02,fishing,1,2.17
69.600000,34.200000,2022-02,trawlers,1,7.09
69.600000,34.700000,2022-02,trawlers,1,1.29
69.500000,34.600000,2022-02,trawlers,4,4.80
69.600000,35.000000,2022-02,trawlers,1,0.69
69.500000,34.800000,2022-02,trawlers,6,12.77
69.500000,35.000000,2022-02,trawlers,6,13.19
69.500000,34.900000,2022-02,trawlers,7,23.86
69.500000,35.100000,2022-02,trawlers,7,11.71
69.300000,33.900000,2022-02,fishing,1,4.22
69.600000,35.400000,2022-02,fishing,1,2.16
69.600000,35.300000,2022-02,trawlers,1,1.20
69.500000,35.200000,2022-02,trawlers,6,13.51
69.500000,35.500000,2022-02,trawlers,4,3.19
69.400000,35.500000,2022-02,trawlers,3,4.45
69.500000,35.600000,2022-02,trawlers,3,4.99
69.500000,35.700000,2022-02,trawlers,2,3.45
69.500000,36.100000,2022-02,trawlers,1,1.86
69.400000,36.200000,2022-02,fishing,1,1.28
69.400000,36.400000,2022-02,trawlers,1,1.32
69.500000,36.800000,2022-02,set_longlines,1,2.28
69.600000,37.200000,2022-02,set_longlines,1,1.09
69.400000,37.700000,2022-02,trawlers,1,1.55
69.400000,36.800000,2022-02,set_longlines,1,2.23
69.300000,37.000000,2022-02,trawlers,1,1.38
69.200000,37.200000,2022-02,trawlers,1,1.65
69.400000,37.800000,2022-02,trawlers,1,1.02
69.500000,38.500000,2022-02,trawlers,1,0.42
70.600000,39.800000,2022-02,trawlers,2,2.02
70.500000,39.900000,2022-02,trawlers,3,7.64
70.400000,39.500000,2022-02,trawlers,1,7.85
70.400000,39.900000,2022-02,trawlers,2,3.00
70.600000,40.100000,2022-02,trawlers,3,3.68
70.600000,40.400000,2022-02,set_longlines,1,1.00
70.400000,39.600000,2022-02,set_longlines,1,1.26
70.300000,39.600000,2022-02,set_longlines,1,3.79
70.400000,39.900000,2022-02,set_longlines,1,0.97
70.400000,40.000000,2022-02,trawlers,3,4.89
70.400000,40.000000,2022-02,set_longlines,1,1.93
70.300000,40.000000,2022-02,set_longlines,1,3.29
70.200000,39.500000,2022-02,fishing,1,10.46
70.300000,39.500000,2022-02,fishing,1,1.24
70.200000,39.500000,2022-02,set_longlines,1,5.34
70.200000,39.700000,2022-02,set_longlines,1,6.93
70.200000,39.700000,2022-02,trawlers,1,1.95
70.200000,39.700000,2022-02,fishing,2,7.53
70.200000,39.800000,2022-02,set_longlines,1,4.65
70.400000,40.200000,2022-02,set_longlines,1,0.62
70.200000,40.900000,2022-02,trawlers,1,3.02
70.100000,39.700000,2022-02,trawlers,1,3.01
70.000000,39.500000,2022-02,fishing,2,6.33
70.100000,39.700000,2022-02,set_longlines,1,0.98
70.100000,40.000000,2022-02,set_longlines,1,2.75
70.100000,39.900000,2022-02,set_longlines,1,1.04
69.900000,39.800000,2022-02,trawlers,1,4.50
70.000000,39.800000,2022-02,trawlers,1,1.54
69.900000,39.900000,2022-02,fishing,1,1.69
69.900000,40.000000,2022-02,fishing,1,0.64
70.000000,40.500000,2022-02,trawlers,1,0.93
69.800000,39.800000,2022-02,trawlers,1,0.98
69.700000,40.100000,2022-02,trawlers,1,2.10
69.700000,40.200000,2022-02,trawlers,1,1.28
70.100000,41.200000,2022-02,trawlers,2,3.81
70.000000,41.200000,2022-02,trawlers,2,4.27
70.000000,41.400000,2022-02,trawlers,3,4.48
70.000000,41.300000,2022-02,trawlers,3,6.00
70.000000,41.800000,2022-02,trawlers,1,1.00
70.000000,41.700000,2022-02,trawlers,1,0.91
69.900000,41.500000,2022-02,trawlers,1,0.55
69.900000,41.900000,2022-02,trawlers,1,1.58
69.600000,40.300000,2022-02,trawlers,1,1.85
68.500000,38.500000,2022-02,trawlers,1,0.24
68.600000,39.000000,2022-02,trawlers,1,0.57
68.400000,38.800000,2022-02,trawlers,1,0.61
68.500000,40.300000,2022-02,trawlers,1,1.64
68.500000,40.700000,2022-02,trawlers,1,4.71
68.500000,41.000000,2022-02,trawlers,1,0.43
68.500000,41.100000,2022-02,trawlers,1,0.93
68.400000,40.900000,2022-02,trawlers,1,1.05
68.300000,40.900000,2022-02,trawlers,1,1.14
67.100000,41.700000,2022-02,trawlers,1,0.31
66.800000,41.600000,2022-02,trawlers,1,1.85
66.600000,41.700000,2022-02,trawlers,1,1.57
76.200000,45.100000,2022-02,set_longlines,1,1.04
76.300000,45.200000,2022-02,set_longlines,1,0.89
76.300000,45.300000,2022-02,set_longlines,1,1.02
76.300000,45.800000,2022-02,set_longlines,1,0.91
76.200000,45.800000,2022-02,set_longlines,1,1.00
76.200000,46.300000,2022-02,set_longlines,1,2.80
76.200000,46.900000,2022-02,trawlers,1,1.02
76.200000,49.700000,2022-02,trawlers,1,2.31
76.200000,50.200000,2022-02,trawlers,1,4.39
76.200000,50.400000,2022-02,trawlers,1,6.12
76.000000,45.600000,2022-02,trawlers,1,9.55
76.000000,45.700000,2022-02,set_longlines,1,3.03
76.100000,45.900000,2022-02,set_longlines,1,4.91
76.100000,46.100000,2022-02,set_longlines,2,3.79
76.000000,46.300000,2022-02,trawlers,1,0.88
76.000000,46.300000,2022-02,set_longlines,1,6.09
75.900000,45.400000,2022-02,trawlers,1,2.07
75.900000,45.600000,2022-02,trawlers,1,3.85
75.900000,45.700000,2022-02,trawlers,1,0.57
76.000000,45.900000,2022-02,trawlers,1,8.90
75.900000,46.100000,2022-02,trawlers,1,2.24
75.900000,46.400000,2022-02,set_longlines,1,5.14
76.000000,46.400000,2022-02,set_longlines,2,8.44
76.000000,46.500000,2022-02,set_longlines,2,5.98
76.000000,46.700000,2022-02,trawlers,2,5.05
76.100000,47.100000,2022-02,trawlers,1,1.18
76.000000,47.100000,2022-02,trawlers,1,12.26
76.000000,47.100000,2022-02,set_longlines,2,4.37
76.000000,47.200000,2022-02,set_longlines,2,11.92
76.100000,47.500000,2022-02,set_longlines,1,1.82
76.000000,46.800000,2022-02,set_longlines,2,6.57
76.000000,47.000000,2022-02,set_longlines,2,15.30
75.900000,46.800000,2022-02,set_longlines,2,7.74
75.900000,47.100000,2022-02,set_longlines,1,0.52
75.900000,47.100000,2022-02,trawlers,1,1.76
75.900000,47.400000,2022-02,set_longlines,2,13.59
75.900000,47.600000,2022-02,set_longlines,2,8.41
75.900000,47.700000,2022-02,set_longlines,2,6.69
75.800000,47.600000,2022-02,inconclusive,1,2.95
75.600000,46.300000,2022-02,set_longlines,1,0.80
75.700000,46.600000,2022-02,set_longlines,1,0.90
75.800000,47.500000,2022-02,set_longlines,2,5.29
75.800000,47.800000,2022-02,inconclusive,1,0.49
75.700000,46.400000,2022-02,set_longlines,1,0.77
75.600000,47.600000,2022-02,set_longlines,1,5.68
76.000000,47.900000,2022-02,trawlers,1,2.56
76.000000,48.100000,2022-02,set_longlines,1,2.29
76.000000,48.200000,2022-02,set_longlines,1,2.28
75.900000,48.300000,2022-02,set_longlines,1,3.13
75.900000,48.500000,2022-02,trawlers,1,2.87
75.900000,48.900000,2022-02,set_longlines,1,7.17
75.800000,48.600000,2022-02,trawlers,1,1.40
75.900000,49.000000,2022-02,set_longlines,1,5.11
76.100000,49.800000,2022-02,trawlers,1,2.98
76.100000,50.300000,2022-02,inconclusive,1,1.89
76.100000,50.100000,2022-02,trawlers,1,6.91
76.100000,50.400000,2022-02,inconclusive,1,2.98
76.100000,50.500000,2022-02,inconclusive,1,0.91
76.100000,50.600000,2022-02,inconclusive,1,3.00
76.000000,49.400000,2022-02,set_longlines,1,0.39
75.900000,50.100000,2022-02,set_longlines,1,1.26
75.800000,48.300000,2022-02,set_longlines,1,4.06
75.800000,48.400000,2022-02,set_longlines,1,0.82
75.800000,48.800000,2022-02,inconclusive,1,2.56
75.700000,49.200000,2022-02,inconclusive,1,2.21
75.600000,48.000000,2022-02,set_longlines,2,5.51
75.600000,48.100000,2022-02,set_longlines,2,2.96
75.600000,48.300000,2022-02,set_longlines,2,4.90
75.500000,48.100000,2022-02,set_longlines,2,5.30
75.600000,48.400000,2022-02,set_longlines,2,5.24
75.600000,48.600000,2022-02,set_longlines,1,3.28
75.500000,48.600000,2022-02,set_longlines,2,6.77
75.500000,48.800000,2022-02,set_longlines,2,15.60
75.500000,48.800000,2022-02,inconclusive,1,2.95
75.600000,49.000000,2022-02,set_longlines,2,8.17
75.500000,49.000000,2022-02,set_longlines,2,10.41
75.800000,49.400000,2022-02,inconclusive,1,0.95
75.800000,49.900000,2022-02,inconclusive,1,6.48
75.700000,49.400000,2022-02,set_longlines,1,2.33
75.700000,49.700000,2022-02,inconclusive,1,3.05
75.800000,50.000000,2022-02,trawlers,1,0.38
75.800000,50.200000,2022-02,inconclusive,1,0.38
75.700000,50.000000,2022-02,inconclusive,1,6.67
75.700000,50.100000,2022-02,trawlers,1,0.80
75.700000,50.300000,2022-02,inconclusive,1,6.61
75.600000,49.400000,2022-02,set_longlines,2,7.89
75.500000,49.300000,2022-02,set_longlines,2,6.94
75.600000,49.900000,2022-02,set_longlines,1,1.29
75.500000,49.900000,2022-02,set_longlines,1,1.37
75.600000,50.000000,2022-02,inconclusive,1,5.02
75.600000,50.000000,2022-02,set_longlines,1,2.17
75.600000,50.400000,2022-02,trawlers,1,8.57
75.600000,50.100000,2022-02,inconclusive,1,0.78
76.300000,50.700000,2022-02,trawlers,1,1.77
76.300000,50.800000,2022-02,trawlers,1,1.02
76.000000,51.100000,2022-02,set_longlines,1,1.21
75.800000,50.700000,2022-02,inconclusive,1,1.07
75.800000,50.900000,2022-02,inconclusive,1,1.37
75.700000,50.800000,2022-02,inconclusive,1,0.91
75.700000,50.700000,2022-02,inconclusive,1,0.30
75.700000,50.900000,2022-02,inconclusive,1,0.08
75.600000,50.600000,2022-02,inconclusive,1,1.70
75.500000,45.000000,2022-02,set_longlines,1,0.12
75.500000,45.400000,2022-02,set_longlines,1,1.99
75.300000,48.300000,2022-02,set_longlines,1,2.11
75.400000,49.000000,2022-02,set_longlines,1,8.84
75.400000,49.100000,2022-02,set_longlines,2,5.60
75.400000,48.900000,2022-02,set_longlines,1,3.74
75.300000,49.000000,2022-02,set_longlines,1,0.72
75.100000,48.300000,2022-02,inconclusive,1,5.45
75.100000,48.500000,2022-02,set_longlines,1,3.00
75.200000,48.600000,2022-02,set_longlines,1,1.83
75.100000,48.800000,2022-02,inconclusive,1,11.33
75.400000,49.400000,2022-02,set_longlines,1,1.27
75.300000,49.300000,2022-02,inconclusive,1,4.12
75.300000,49.300000,2022-02,set_longlines,1,1.79
75.300000,49.400000,2022-02,set_longlines,1,2.25
75.300000,49.400000,2022-02,inconclusive,1,9.65
75.300000,49.500000,2022-02,inconclusive,1,5.99
75.300000,49.600000,2022-02,inconclusive,1,7.05
75.300000,49.800000,2022-02,inconclusive,1,4.15
75.300000,49.900000,2022-02,inconclusive,1,2.44
75.400000,50.100000,2022-02,inconclusive,1,2.01
75.500000,50.600000,2022-02,inconclusive,1,1.81
75.300000,49.700000,2022-02,inconclusive,1,3.99
75.100000,49.200000,2022-02,inconclusive,1,8.46
75.200000,50.400000,2022-02,set_longlines,1,0.55
75.100000,48.400000,2022-02,inconclusive,1,7.07
75.100000,48.600000,2022-02,inconclusive,1,11.03
75.000000,48.900000,2022-02,inconclusive,1,7.79
75.000000,49.100000,2022-02,inconclusive,1,2.02
74.900000,48.800000,2022-02,inconclusive,1,1.13
74.900000,48.900000,2022-02,inconclusive,1,3.94
74.800000,49.300000,2022-02,inconclusive,1,1.00
75.400000,50.900000,2022-02,inconclusive,1,2.04
75.300000,53.000000,2022-02,trawlers,1,0.08
75.300000,53.400000,2022-02,trawlers,1,3.00
75.100000,52.500000,2022-02,trawlers,1,0.86
75.200000,53.500000,2022-02,trawlers,1,2.56
75.100000,53.600000,2022-02,trawlers,1,1.71
73.800000,46.800000,2022-02,trawlers,1,1.02
73.700000,46.900000,2022-02,trawlers,1,1.06
73.600000,47.000000,2022-02,trawlers,1,2.22
73.500000,47.100000,2022-02,trawlers,1,1.93
73.400000,47.200000,2022-02,trawlers,1,5.42
73.400000,47.400000,2022-02,trawlers,1,10.01
73.200000,47.900000,2022-02,trawlers,1,2.60
73.100000,48.200000,2022-02,trawlers,1,1.02
73.100000,48.900000,2022-02,trawlers,1,3.59
73.100000,48.800000,2022-02,trawlers,1,3.71
72.900000,50.000000,2022-02,trawlers,1,3.48
71.300000,45.100000,2022-02,trawlers,1,1.19
71.200000,45.500000,2022-02,trawlers,1,3.90
71.200000,45.600000,2022-02,trawlers,1,1.98
71.200000,45.700000,2022-02,trawlers,1,0.96
71.100000,45.100000,2022-02,trawlers,4,12.71
71.200000,45.300000,2022-02,trawlers,2,3.26
71.100000,46.200000,2022-02,trawlers,1,1.08
71.000000,45.200000,2022-02,trawlers,2,5.02
71.000000,45.600000,2022-02,trawlers,1,1.41
71.100000,46.100000,2022-02,trawlers,1,3.00
70.300000,48.400000,2022-02,trawlers,1,0.67
70.200000,48.000000,2022-02,trawlers,1,1.10
70.300000,48.500000,2022-02,trawlers,1,0.56
70.500000,49.500000,2022-02,trawlers,1,1.34
70.300000,49.500000,2022-02,trawlers,1,5.63
70.300000,49.400000,2022-02,trawlers,1,0.91
70.200000,49.400000,2022-02,trawlers,1,3.01
70.000000,48.200000,2022-02,trawlers,1,0.68
69.900000,48.500000,2022-02,trawlers,1,1.15
70.000000,48.900000,2022-02,trawlers,1,2.33
69.900000,48.600000,2022-02,trawlers,1,3.81
69.800000,49.000000,2022-02,trawlers,1,0.31
69.200000,45.700000,2022-02,trawlers,1,3.64
69.200000,45.600000,2022-02,trawlers,1,3.08
69.500000,47.200000,2022-02,trawlers,1,0.32
69.200000,46.900000,2022-02,trawlers,1,0.29
69.100000,45.700000,2022-02,trawlers,1,1.57
69.100000,46.700000,2022-02,trawlers,2,8.70
69.100000,47.000000,2022-02,trawlers,2,5.27
69.000000,46.600000,2022-02,trawlers,1,2.06
69.000000,47.000000,2022-02,trawlers,1,1.07
69.000000,47.500000,2022-02,trawlers,1,0.58
60.000000,27.700000,2022-02,trawlers,2,9.60
59.900000,27.600000,2022-02,trawlers,2,5.13
59.900000,27.800000,2022-02,trawlers,2,4.92
59.800000,27.700000,2022-02,trawlers,1,0.16
60.000000,28.200000,2022-02,trawlers,1,0.55
59.700000,28.300000,2022-02,trawlers,1,0.22
55.600000,19.600000,2022-02,trawlers,6,8.09
55.500000,19.100000,2022-02,trawlers,1,5.60
55.500000,19.400000,2022-02,trawlers,4,20.20
55.500000,19.600000,2022-02,trawlers,6,17.73
55.400000,19.400000,2022-02,trawlers,6,18.99
55.300000,19.200000,2022-02,trawlers,3,4.89
55.200000,19.300000,2022-02,trawlers,12,35.83
55.300000,19.400000,2022-02,trawlers,11,40.73
55.300000,19.600000,2022-02,trawlers,8,24.08
55.300000,19.500000,2022-02,trawlers,9,19.79
55.200000,19.600000,2022-02,trawlers,7,27.05
55.300000,19.700000,2022-02,trawlers,3,12.55
55.200000,19.500000,2022-02,trawlers,8,32.30
55.100000,19.200000,2022-02,trawlers,9,24.88
55.000000,19.200000,2022-02,trawlers,4,5.04
55.100000,19.500000,2022-02,trawlers,12,66.22
55.100000,19.400000,2022-02,trawlers,11,48.34
55.100000,19.700000,2022-02,trawlers,11,57.31
55.100000,19.600000,2022-02,trawlers,17,61.68
55.000000,19.400000,2022-02,trawlers,19,71.68
55.100000,19.300000,2022-02,trawlers,20,62.65
55.000000,19.500000,2022-02,trawlers,21,89.39
55.000000,19.300000,2022-02,trawlers,15,52.70
55.000000,19.600000,2022-02,trawlers,20,71.21
54.900000,19.300000,2022-02,trawlers,11,31.94
54.900000,19.500000,2022-02,trawlers,22,70.01
54.900000,19.600000,2022-02,trawlers,25,145.46
54.900000,19.700000,2022-02,trawlers,19,71.60
54.800000,19.400000,2022-02,trawlers,24,148.09
54.800000,19.300000,2022-02,trawlers,14,22.28
54.800000,19.500000,2022-02,trawlers,23,100.49
